customer_id,customer_name,email,country,signup_at,acquisition_channel,total_orders,lifetime_revenue,avg_order_value,first_order_at,last_order_at,recency_days,rfm_segment,is_churn_risk
CUST_00478,Matthew Palmer,wellsdavid@example.org,United Kingdom,2025-10-15 10:17:22,Social Media,2,224.92,112.46,2025-10-22 14:44:22,2026-02-24 15:37:15,5,Active / Recent,false
CUST_00479,Alejandra King,jennifer46@example.com,United States,2025-03-07 23:42:50,Paid Ads,6,1879.70,313.28,2025-03-19 11:16:32,2026-02-16 07:31:37,13,Champions,false
CUST_00481,Jorge Bates,anna99@example.com,India,2025-02-08 15:38:24,Organic Search,2,699.90,349.95,2025-02-21 23:43:55,2025-11-28 21:00:49,93,At Risk,false
CUST_00482,Brian Brown,danielle44@example.net,Germany,2025-07-31 08:21:52,Email Campaign,4,574.88,143.72,2025-08-20 22:42:09,2026-02-20 23:16:25,9,Loyal Customers,false
CUST_00483,Stephanie Evans,zacharyallen@example.org,France,2026-01-13 05:23:25,Email Campaign,2,144.94,72.47,2026-01-14 04:15:29,2026-01-30 18:55:54,30,Active / Recent,false
CUST_00484,Rebekah Greene,erin07@example.com,United Kingdom,2025-11-18 16:56:40,Paid Ads,1,59.97,59.97,2025-12-17 13:37:27,2025-12-17 13:37:27,74,Active / Recent,false
CUST_00485,Jason Price,aguilarwanda@example.org,United Kingdom,2025-03-30 09:42:43,Email Campaign,4,715.91,178.98,2025-06-21 23:36:27,2026-02-21 02:12:35,8,Loyal Customers,false
CUST_00486,Micheal Parks,qknox@example.com,United Kingdom,2025-03-28 03:08:06,Referral,4,1084.86,271.21,2025-05-17 22:16:02,2026-01-17 16:03:26,43,Loyal Customers,false
CUST_00487,Sarah Pittman,kellyruiz@example.net,France,2026-01-13 23:29:31,Social Media,1,524.95,524.95,2026-02-16 02:56:23,2026-02-16 02:56:23,13,Active / Recent,false
CUST_00488,Robert Hines,staceylam@example.net,Canada,2025-02-05 06:38:27,Email Campaign,3,249.94,83.31,2025-08-05 18:24:12,2026-01-10 20:07:18,50,Loyal Customers,false
CUST_00489,Henry Garner,robert55@example.com,United States,2025-02-12 13:12:35,Paid Ads,2,813.87,406.94,2025-06-04 01:57:24,2025-12-06 23:31:55,85,Active / Recent,false
CUST_00491,Steve Mason,amoreno@example.org,United Kingdom,2025-07-18 11:13:43,Social Media,3,439.96,146.65,2025-08-29 22:23:15,2026-01-13 14:18:45,47,Loyal Customers,false
CUST_00492,Brittany Gay,robert97@example.org,United States,2025-04-04 04:40:13,Email Campaign,5,487.86,97.57,2025-07-25 14:41:41,2026-02-25 00:45:09,4,Champions,false
CUST_00493,Mike Maxwell,lcook@example.com,Canada,2025-12-01 11:59:28,Paid Ads,2,467.92,233.96,2026-02-02 11:23:33,2026-02-06 19:46:43,23,Active / Recent,false
CUST_00494,Abigail Hill,barbaramoore@example.org,France,2025-10-23 07:34:49,Paid Ads,2,619.90,309.95,2025-11-26 08:56:40,2026-01-03 14:58:59,57,Active / Recent,false
CUST_00495,Jeffrey Jordan,ysanford@example.org,France,2026-01-24 13:33:57,Social Media,5,1574.77,314.95,2026-02-02 05:47:21,2026-02-17 06:16:12,12,Champions,false
CUST_00496,Curtis Watson,mcclainkatherine@example.net,Germany,2025-02-25 23:35:04,Organic Search,2,364.98,182.49,2025-04-18 19:49:08,2025-04-30 23:46:14,305,Lost / Churned,true
CUST_00497,Michael Sims,jeremywiley@example.com,United States,2025-12-05 19:43:21,Email Campaign,2,194.93,97.47,2026-01-07 17:17:44,2026-02-01 05:30:14,28,Active / Recent,false
CUST_00499,Joseph Warren,ibarron@example.com,France,2025-11-30 10:26:20,Email Campaign,3,269.96,89.99,2025-12-07 16:49:14,2026-02-03 09:09:28,26,Loyal Customers,false
CUST_00500,Katherine Christensen MD,osmith@example.net,United Kingdom,2025-11-21 10:22:47,Organic Search,2,419.94,209.97,2026-02-05 04:18:56,2026-02-16 05:13:30,13,Active / Recent,false
CUST_00501,Mrs. Alison Wagner,richardsondebra@example.org,United States,2025-11-11 14:20:58,Social Media,2,494.97,247.49,2025-11-27 11:43:52,2026-01-09 23:34:51,51,Active / Recent,false
CUST_00502,Martin Wise,wheelerbrandon@example.org,Australia,2025-05-14 11:56:53,Referral,4,944.85,236.21,2025-08-31 10:47:07,2025-11-23 01:46:24,98,At Risk,false
CUST_00503,Alicia Norris,hwallace@example.net,Australia,2025-12-24 08:49:40,Social Media,2,348.89,174.45,2025-12-27 00:30:24,2026-01-10 05:44:36,50,Active / Recent,false
CUST_00504,Michael Harris,turnerdorothy@example.net,Germany,2025-03-10 10:51:36,Organic Search,3,924.87,308.29,2025-07-05 01:16:03,2026-02-08 05:02:35,21,Loyal Customers,false
CUST_00505,Lisa Haynes,grivas@example.net,Germany,2025-07-08 23:44:52,Referral,1,129.96,129.96,2025-12-03 01:36:17,2025-12-03 01:36:17,88,Active / Recent,false
CUST_00506,Autumn Wilson,jimenezchelsea@example.com,France,2025-11-08 00:55:32,Organic Search,1,119.97,119.97,2025-12-07 07:23:58,2025-12-07 07:23:58,84,Active / Recent,false
CUST_00507,Valerie Howard,cphillips@example.net,Australia,2025-11-04 09:37:33,Social Media,2,592.91,296.46,2025-12-26 13:05:53,2026-01-13 13:51:33,47,Active / Recent,false
CUST_00508,Daniel Fitzpatrick MD,smithchristopher@example.org,Canada,2025-09-21 16:59:10,Social Media,2,306.88,153.44,2025-10-04 11:10:36,2025-12-23 15:57:55,68,Active / Recent,false
CUST_00509,Maureen Hernandez,chancharles@example.net,United States,2025-05-11 14:13:15,Referral,4,369.93,92.48,2025-07-05 20:20:39,2026-02-04 19:11:32,25,Loyal Customers,false
CUST_00510,David Hall,joseph01@example.org,France,2025-03-30 13:36:38,Referral,1,49.99,49.99,2025-05-07 09:30:02,2025-05-07 09:30:02,298,Lost / Churned,true
CUST_00513,Anna Briggs,danielross@example.com,United States,2025-07-03 12:22:14,Paid Ads,1,119.96,119.96,2026-01-27 03:07:41,2026-01-27 03:07:41,33,Active / Recent,false
CUST_00514,James Jefferson,zbanks@example.org,Canada,2025-07-18 19:35:36,Paid Ads,3,409.89,136.63,2025-09-10 18:52:18,2026-02-02 00:58:40,27,Loyal Customers,false
CUST_00515,Michael Brown,dalepruitt@example.com,Australia,2025-04-29 17:41:57,Organic Search,2,514.91,257.46,2025-09-11 14:40:00,2025-12-20 14:01:16,71,Active / Recent,false
CUST_00516,Meghan White,nmaxwell@example.org,Australia,2025-05-18 14:14:35,Email Campaign,2,594.93,297.46,2025-07-13 20:07:20,2025-08-05 01:33:59,208,Lost / Churned,true
CUST_00517,Sheryl Acosta,timothyfreeman@example.com,Australia,2025-12-27 08:42:43,Referral,1,464.94,464.94,2026-02-13 02:26:41,2026-02-13 02:26:41,16,Active / Recent,false
CUST_00518,Arthur Pena,busherica@example.net,India,2025-12-15 16:12:01,Referral,4,739.88,184.97,2025-12-23 02:19:37,2026-02-09 00:56:41,20,Loyal Customers,false
CUST_00519,Krystal Levine,april91@example.com,Australia,2025-09-09 01:02:17,Social Media,4,1019.81,254.95,2025-09-13 21:14:33,2026-02-22 01:57:45,7,Loyal Customers,false
CUST_00520,Danielle Reed,jhernandez@example.net,Germany,2025-04-28 06:02:59,Organic Search,4,939.83,234.96,2025-06-08 04:33:08,2025-10-23 01:51:05,129,At Risk,true
CUST_00521,Mason Moore,kchristian@example.org,Germany,2025-12-31 05:19:21,Social Media,1,139.97,139.97,2026-01-11 02:17:00,2026-01-11 02:17:00,49,Active / Recent,false
CUST_00522,Erica Rivera,brent38@example.net,France,2025-08-02 08:17:17,Organic Search,2,329.95,164.98,2025-11-03 00:04:32,2026-02-27 01:10:18,2,Active / Recent,false
CUST_00523,Robert Miller,csolis@example.org,France,2025-10-01 08:40:42,Organic Search,1,199.97,199.97,2025-10-08 06:33:18,2025-10-08 06:33:18,144,At Risk,true
CUST_00524,Jillian Wilson,bmcgee@example.org,Germany,2025-08-30 02:25:18,Email Campaign,1,159.96,159.96,2025-10-05 09:15:12,2025-10-05 09:15:12,147,At Risk,true
CUST_00525,Andrew Dunn,connersylvia@example.net,United States,2025-01-30 05:02:59,Social Media,6,1014.74,169.12,2025-04-23 20:25:18,2026-01-19 07:57:16,41,Loyal Customers,false
CUST_00526,Jordan Clark,xclements@example.org,United States,2025-08-11 23:30:13,Organic Search,4,704.89,176.22,2025-09-11 07:59:54,2026-01-14 20:15:44,46,Loyal Customers,false
CUST_00527,Sarah Rivera,xmoran@example.net,Germany,2026-01-29 20:25:45,Email Campaign,4,1443.85,360.96,2026-01-30 08:37:16,2026-02-08 06:49:38,21,Loyal Customers,false
CUST_00529,Jacqueline Rodriguez,travisunderwood@example.net,United Kingdom,2025-05-27 05:02:16,Referral,2,433.90,216.95,2025-10-28 00:46:47,2026-01-18 04:01:03,42,Active / Recent,false
CUST_00530,Ashley Carr,davidphelps@example.org,France,2026-01-05 10:22:03,Paid Ads,4,964.82,241.21,2026-01-11 13:00:54,2026-02-04 19:44:03,25,Loyal Customers,false
CUST_00531,Richard Love,shermanbrandon@example.net,Germany,2025-02-18 01:24:33,Organic Search,3,984.93,328.31,2025-02-22 08:22:31,2025-12-17 22:28:20,74,Active / Recent,false
CUST_00532,Leah Barton,lellis@example.net,India,2025-09-24 18:08:38,Organic Search,3,349.91,116.64,2025-10-22 01:37:05,2025-12-29 17:25:48,62,Active / Recent,false
CUST_00533,Jonathan Moreno,tranryan@example.net,India,2026-01-27 21:28:30,Paid Ads,1,89.97,89.97,2026-02-01 14:19:45,2026-02-01 14:19:45,28,Active / Recent,false
CUST_00534,Mr. Thomas Thompson,jessicaanderson@example.com,Canada,2025-01-31 09:39:43,Email Campaign,1,184.97,184.97,2025-06-21 22:29:08,2025-06-21 22:29:08,253,Lost / Churned,true
CUST_00536,Denise Stuart,shawn22@example.com,United Kingdom,2025-05-04 07:14:37,Social Media,2,662.93,331.47,2025-05-15 10:57:18,2025-06-13 07:44:26,261,Lost / Churned,true
CUST_00537,Stacey Hunt,jennifer83@example.org,Germany,2025-08-08 17:31:06,Email Campaign,2,289.91,144.96,2025-11-10 16:43:01,2026-02-08 18:18:38,21,Active / Recent,false
CUST_00538,Miguel Parks,tinasantos@example.org,India,2025-09-20 19:37:14,Referral,1,354.95,354.95,2025-11-11 00:56:19,2025-11-11 00:56:19,110,At Risk,false
CUST_00539,Melissa Morris,hodgesanna@example.net,Australia,2025-02-10 16:09:50,Social Media,3,1457.82,485.94,2025-04-26 11:22:13,2025-10-23 18:41:48,129,At Risk,true
CUST_00540,Mary Butler,natalie60@example.net,United Kingdom,2025-02-21 04:41:09,Organic Search,2,784.95,392.48,2025-02-26 07:33:20,2025-08-29 14:04:59,184,Lost / Churned,true
CUST_00541,James Brown,gonzalezkaren@example.org,United Kingdom,2025-10-28 06:04:44,Social Media,3,1253.85,417.95,2025-10-30 14:18:54,2026-02-05 03:47:15,24,Loyal Customers,false
CUST_00542,Miss Brianna Brown,james80@example.com,United Kingdom,2025-04-27 19:09:43,Organic Search,1,44.98,44.98,2025-12-18 15:30:11,2025-12-18 15:30:11,73,Active / Recent,false
CUST_00543,Ashley Parrish,juliahoffman@example.org,United Kingdom,2025-04-20 20:24:57,Social Media,3,842.83,280.94,2025-10-23 05:36:40,2025-12-12 18:14:34,79,Active / Recent,false
CUST_00545,Juan Smith,james73@example.net,United Kingdom,2025-03-07 19:16:36,Referral,1,239.97,239.97,2025-03-14 09:40:18,2025-03-14 09:40:18,352,Lost / Churned,true
CUST_00546,Maria Fischer,kimberlybrandt@example.com,India,2025-10-20 13:48:40,Social Media,1,144.95,144.95,2026-01-26 00:24:34,2026-01-26 00:24:34,34,Active / Recent,false
CUST_00547,William Jones,jillwilson@example.org,India,2025-04-10 06:14:54,Referral,1,454.96,454.96,2025-07-21 07:42:47,2025-07-21 07:42:47,223,Lost / Churned,true
CUST_00548,Justin Anderson,adam72@example.org,India,2025-03-14 14:05:22,Email Campaign,4,1354.82,338.71,2025-08-11 15:54:50,2025-11-27 00:51:16,94,At Risk,false
CUST_00549,Frank Williams,tracy98@example.com,United States,2025-10-09 00:57:52,Social Media,3,384.92,128.31,2026-01-10 07:53:56,2026-01-23 04:03:11,37,Loyal Customers,false
CUST_00550,Michael Fox,abigailhartman@example.org,Canada,2025-08-28 21:40:51,Paid Ads,4,1324.83,331.21,2025-09-20 01:57:02,2026-02-05 13:17:04,24,Loyal Customers,false
CUST_00551,Joshua Davis,nicolealvarado@example.com,Australia,2025-09-23 10:21:09,Email Campaign,4,1339.86,334.97,2025-11-28 17:23:21,2026-01-16 18:06:44,44,Loyal Customers,false
CUST_00552,Daniel Goodwin,wbarajas@example.net,Canada,2025-05-30 03:14:13,Paid Ads,3,472.90,157.63,2025-06-14 20:14:05,2025-08-21 09:34:41,192,Lost / Churned,true
CUST_00553,Michael Griffin,susanfleming@example.com,United States,2025-05-01 08:23:14,Social Media,1,39.99,39.99,2025-09-20 18:11:29,2025-09-20 18:11:29,162,At Risk,true
CUST_00554,Robert Wilson,amber40@example.net,France,2025-03-20 13:24:01,Referral,2,379.93,189.97,2026-01-04 22:27:35,2026-02-18 00:10:12,11,Active / Recent,false
CUST_00555,Jaime Lang,stucker@example.net,India,2025-01-30 07:39:51,Social Media,3,1144.87,381.62,2025-09-15 19:45:28,2025-12-24 22:01:18,67,Active / Recent,false
CUST_00556,Jose Vaughan,teresaayala@example.net,France,2025-04-12 18:55:52,Email Campaign,3,843.82,281.27,2025-06-02 23:08:11,2025-11-11 02:39:19,110,At Risk,false
CUST_00557,Austin Santiago,michellecoleman@example.org,Canada,2025-04-30 19:28:47,Paid Ads,3,329.93,109.98,2025-10-30 09:33:55,2026-01-27 02:14:14,33,Loyal Customers,false
CUST_00558,Ronald Johns,elucas@example.net,India,2025-05-09 13:52:25,Email Campaign,1,174.98,174.98,2025-12-22 04:41:07,2025-12-22 04:41:07,69,Active / Recent,false
CUST_00559,Allison Love,millerbrian@example.com,Germany,2025-02-03 22:29:09,Social Media,1,359.96,359.96,2026-01-11 14:07:35,2026-01-11 14:07:35,49,Active / Recent,false
CUST_00560,Laura Perez,rickey76@example.com,Germany,2025-07-04 11:53:01,Referral,1,279.96,279.96,2026-02-03 06:16:28,2026-02-03 06:16:28,26,Active / Recent,false
CUST_00561,James Wilson,maychristine@example.net,Australia,2025-08-10 07:26:29,Email Campaign,4,514.90,128.73,2025-09-05 21:00:01,2026-02-16 05:36:57,13,Loyal Customers,false
CUST_00562,Mercedes Jones,robertsgina@example.net,France,2025-07-01 18:07:51,Paid Ads,3,739.91,246.64,2025-07-02 15:33:52,2026-02-17 22:11:50,12,Loyal Customers,false
CUST_00563,Preston Kim,bshort@example.com,Australia,2025-08-29 08:53:58,Email Campaign,2,449.93,224.97,2025-12-04 10:55:28,2026-02-14 02:52:28,15,Active / Recent,false
CUST_00564,Daniel Francis,susan24@example.net,United Kingdom,2025-05-31 16:43:25,Referral,5,629.84,125.97,2025-08-10 22:10:18,2026-02-22 10:02:13,7,Champions,false
CUST_00565,Traci Camacho,susan08@example.net,Germany,2025-12-09 05:19:51,Social Media,2,584.91,292.46,2025-12-19 18:55:45,2025-12-30 16:37:04,61,Active / Recent,false
CUST_00566,Andrew Armstrong,fmedina@example.com,France,2025-10-24 14:37:05,Referral,3,499.90,166.63,2025-12-26 22:28:44,2026-02-23 16:29:26,6,Loyal Customers,false
CUST_00567,Patrick Swanson,robertbrewer@example.net,Canada,2025-11-22 04:24:12,Paid Ads,3,1819.84,606.61,2025-12-23 14:37:36,2026-02-09 05:31:01,20,Loyal Customers,false
CUST_00568,Clinton Jensen,james29@example.org,Australia,2025-04-18 11:56:08,Social Media,4,384.85,96.21,2025-06-26 19:32:35,2026-02-18 18:23:17,11,Loyal Customers,false
CUST_00569,Tara Gamble,enewman@example.com,India,2025-02-10 12:42:07,Email Campaign,3,364.90,121.63,2025-09-01 15:26:26,2025-11-07 14:32:42,114,At Risk,false
CUST_00570,Danielle Gonzalez,wlynn@example.org,France,2025-10-16 07:53:42,Organic Search,5,587.86,117.57,2025-12-09 14:15:54,2026-02-28 11:12:21,1,Champions,false
CUST_00571,Cynthia Mitchell,mcculloughlouis@example.com,United Kingdom,2025-04-07 20:09:43,Organic Search,2,424.96,212.48,2025-10-21 13:37:42,2026-02-05 05:55:41,24,Active / Recent,false
CUST_00572,Matthew Steele,arianadiaz@example.com,United Kingdom,2025-05-05 12:26:18,Email Campaign,5,709.83,141.97,2025-07-17 18:23:19,2026-02-21 23:38:25,8,Champions,false
CUST_00573,Caroline Edwards,jenniferdavidson@example.com,Australia,2025-04-25 10:46:40,Email Campaign,1,249.98,249.98,2025-07-06 23:37:07,2025-07-06 23:37:07,238,Lost / Churned,true
CUST_00574,Brandy Quinn,wford@example.com,Canada,2025-03-13 05:39:53,Email Campaign,2,804.88,402.44,2025-09-15 09:15:59,2026-02-10 18:53:45,19,Active / Recent,false
CUST_00576,Stephen Jones,mcclainmelissa@example.net,Germany,2025-02-11 08:46:49,Referral,3,1023.82,341.27,2025-05-22 12:47:49,2026-02-05 17:54:39,24,Loyal Customers,false
CUST_00577,Kevin Sullivan,rebeccaarnold@example.net,Canada,2025-10-18 11:08:50,Email Campaign,2,604.90,302.45,2025-12-30 06:00:34,2025-12-31 00:35:35,60,Active / Recent,false
CUST_00578,Kimberly Valdez,michaelwalker@example.net,United Kingdom,2025-03-05 09:14:08,Paid Ads,4,599.88,149.97,2025-03-19 02:25:43,2025-11-01 02:57:36,120,At Risk,false
CUST_00579,Donna Marshall,sanderswayne@example.net,United Kingdom,2025-01-22 21:27:14,Organic Search,2,274.97,137.49,2025-03-14 06:09:27,2025-10-27 02:19:09,125,At Risk,true
CUST_00580,Victor Holden,katherinetaylor@example.org,Australia,2025-09-18 10:15:54,Paid Ads,3,594.88,198.29,2025-12-29 06:32:06,2026-02-21 09:26:54,8,Loyal Customers,false
CUST_00581,Travis Hopkins,jillwebb@example.com,United States,2025-04-17 21:02:32,Social Media,1,45.98,45.98,2026-02-12 20:58:45,2026-02-12 20:58:45,17,Active / Recent,false
CUST_00582,Philip Hall,mike03@example.net,India,2026-01-02 23:11:53,Paid Ads,3,754.84,251.61,2026-01-17 18:00:30,2026-02-05 02:28:33,24,Loyal Customers,false
CUST_00583,Heather Harrison,ckeith@example.net,Germany,2025-12-31 08:50:47,Referral,1,29.99,29.99,2026-02-27 06:05:58,2026-02-27 06:05:58,2,Active / Recent,false
CUST_00584,Michael Boyd,mary49@example.net,United States,2025-01-05 01:53:21,Organic Search,3,1069.84,356.61,2025-03-09 22:25:28,2026-01-16 09:14:13,44,Loyal Customers,false
CUST_00585,Jamie Gray,blacknicholas@example.org,Canada,2025-07-18 18:46:04,Paid Ads,3,459.86,153.29,2025-08-24 02:53:46,2026-01-17 07:41:52,43,Loyal Customers,false
CUST_00587,Brenda Martin,robertsonjuan@example.org,United Kingdom,2025-07-04 13:56:05,Organic Search,3,459.86,153.29,2025-10-19 08:05:58,2026-02-01 16:11:21,28,Loyal Customers,false
CUST_00588,Jack Love,guerrerorobert@example.com,Canada,2025-02-07 02:06:51,Email Campaign,2,259.96,129.98,2025-12-29 23:50:25,2026-02-27 03:37:28,2,Active / Recent,false
CUST_00589,Karen Mendoza,brittanyholland@example.com,United States,2025-12-22 01:12:55,Organic Search,1,675.93,675.93,2026-02-23 02:07:03,2026-02-23 02:07:03,6,Active / Recent,false
CUST_00590,Andrew Berry,dennishunt@example.net,France,2026-01-24 05:29:31,Referral,1,604.96,604.96,2026-01-25 01:56:00,2026-01-25 01:56:00,35,Active / Recent,false
CUST_00591,Christopher Nielsen,kgreene@example.net,India,2025-01-13 18:22:37,Referral,4,1839.77,459.94,2025-01-15 01:39:58,2025-06-15 02:56:41,259,Lost / Churned,true
CUST_00592,Nathan Stanley,stacey37@example.net,India,2025-07-07 22:03:13,Paid Ads,3,809.90,269.97,2025-08-26 18:19:18,2026-02-23 11:06:27,6,Loyal Customers,false
CUST_00594,Kayla Jackson,sandra99@example.org,Canada,2025-10-02 00:58:03,Referral,2,854.91,427.46,2025-12-03 23:07:18,2026-02-22 00:53:18,7,Active / Recent,false
CUST_00595,James Rodriguez,alexandrablankenship@example.net,Canada,2025-11-20 13:22:58,Organic Search,5,1059.90,211.98,2025-12-05 23:43:47,2026-02-15 21:29:53,14,Champions,false
CUST_00596,Chase Davis,mvalenzuela@example.org,United States,2025-10-08 02:08:28,Referral,1,134.95,134.95,2026-02-21 19:16:07,2026-02-21 19:16:07,8,Active / Recent,false
CUST_00597,Kim Goodwin,olsondavid@example.net,Germany,2025-01-16 19:03:32,Email Campaign,4,1334.84,333.71,2025-05-25 10:05:09,2026-01-17 14:44:17,43,Loyal Customers,false
CUST_00598,April Pace,xboyd@example.org,India,2025-02-03 19:32:25,Email Campaign,3,399.95,133.32,2025-02-28 00:43:36,2025-12-17 20:35:36,74,Active / Recent,false
CUST_00599,Jessica Mays,yclarke@example.com,United Kingdom,2025-10-17 22:51:39,Organic Search,2,234.94,117.47,2026-02-06 00:09:20,2026-02-25 22:26:13,4,Active / Recent,false
CUST_00600,Natalie Juarez,colemanjonathan@example.org,Australia,2025-10-05 08:42:44,Organic Search,3,1049.84,349.95,2025-10-19 16:07:59,2025-10-22 20:15:29,130,At Risk,true
CUST_00601,Angela George,ascott@example.net,Canada,2025-09-25 19:35:03,Organic Search,3,522.90,174.3,2025-10-16 13:03:20,2025-12-23 01:22:37,68,Active / Recent,false
CUST_00602,Adrienne Mills,brooksjamie@example.com,Canada,2025-09-16 06:35:46,Organic Search,2,504.92,252.46,2025-09-29 09:19:14,2025-10-19 09:25:49,133,At Risk,true
CUST_00603,Brian Simmons,jose86@example.net,France,2025-10-01 15:19:48,Social Media,6,1109.78,184.96,2025-10-24 16:20:30,2026-01-28 12:44:09,32,Loyal Customers,false
CUST_00604,Donald Becker,robertbowers@example.com,Australia,2025-05-16 23:53:52,Email Campaign,3,1554.84,518.28,2025-08-14 05:39:05,2025-11-28 23:25:24,93,At Risk,false
CUST_00605,Justin Webb,becky62@example.net,India,2026-01-07 16:28:03,Paid Ads,2,709.93,354.97,2026-01-17 23:37:41,2026-01-27 07:00:11,33,Active / Recent,false
CUST_00606,David Logan,craigromero@example.com,United States,2025-04-15 17:50:03,Email Campaign,2,643.90,321.95,2025-10-02 03:21:57,2025-11-05 03:16:03,116,At Risk,false
CUST_00607,Lisa Cohen,martintamara@example.org,United Kingdom,2025-01-29 17:25:40,Paid Ads,5,1194.77,238.95,2025-06-03 16:36:09,2026-01-13 21:16:58,47,Loyal Customers,false
CUST_00609,Lee Ramsey,hmendez@example.com,United Kingdom,2025-02-02 13:11:00,Social Media,4,859.89,214.97,2025-02-21 08:25:52,2025-12-12 18:49:40,79,Active / Recent,false
CUST_00610,Linda Bautista,daniellegonzales@example.org,Australia,2025-11-06 07:26:03,Referral,1,304.97,304.97,2025-11-14 17:04:03,2025-11-14 17:04:03,107,At Risk,false
CUST_00611,Tara Holmes,arthurgreene@example.net,United Kingdom,2026-01-03 16:48:40,Organic Search,1,249.97,249.97,2026-01-17 00:29:39,2026-01-17 00:29:39,43,Active / Recent,false
CUST_00612,Lisa Craig,john02@example.org,United Kingdom,2025-05-29 10:25:34,Social Media,2,424.96,212.48,2025-09-05 22:37:18,2025-11-14 19:59:33,107,At Risk,false
CUST_00613,Penny Gomez MD,aprilmclaughlin@example.org,Australia,2025-02-07 03:07:54,Social Media,2,780.89,390.45,2025-06-01 06:57:14,2025-08-16 17:48:38,197,Lost / Churned,true
CUST_00615,Jordan Powell,greenrichard@example.org,Germany,2025-12-06 09:21:50,Email Campaign,1,394.96,394.96,2025-12-24 10:55:31,2025-12-24 10:55:31,67,Active / Recent,false
CUST_00616,Kathy Morgan,prattsue@example.net,United Kingdom,2025-10-28 07:34:51,Paid Ads,1,514.94,514.94,2025-12-19 21:20:08,2025-12-19 21:20:08,72,Active / Recent,false
CUST_00617,Laura Benson,xhart@example.org,India,2026-01-21 09:53:54,Email Campaign,3,483.87,161.29,2026-01-24 09:12:32,2026-02-27 00:12:26,2,Loyal Customers,false
CUST_00618,Tonya Ellis,bmosley@example.com,Australia,2025-10-13 07:50:34,Referral,3,544.92,181.64,2025-10-16 10:25:27,2026-02-28 16:28:08,1,Loyal Customers,false
CUST_00619,Austin Schultz,ericahall@example.com,Australia,2025-07-27 04:02:02,Organic Search,2,699.93,349.97,2025-08-20 03:59:50,2026-01-09 22:49:54,51,Active / Recent,false
CUST_00620,Harry Nichols,john16@example.net,United States,2025-11-26 17:14:50,Email Campaign,5,1224.77,244.95,2025-12-17 04:29:41,2026-02-12 15:17:11,17,Champions,false
CUST_00621,Gloria Spencer,thomasgomez@example.net,France,2025-05-21 03:57:09,Social Media,2,389.98,194.99,2025-06-27 13:31:13,2025-09-19 03:59:11,163,At Risk,true
CUST_00622,Travis Vega,victorgonzalez@example.net,United States,2025-09-07 11:48:54,Organic Search,2,339.93,169.97,2025-09-17 14:42:12,2025-12-04 12:30:07,87,Active / Recent,false
CUST_00623,Derek Perez,marykelly@example.org,India,2025-09-12 16:52:12,Social Media,4,573.88,143.47,2025-09-21 10:29:51,2025-12-28 05:38:47,63,Active / Recent,false
CUST_00624,Blake Sosa,waustin@example.net,Germany,2025-08-27 01:29:48,Referral,4,859.80,214.95,2025-08-28 14:22:49,2026-01-24 21:55:20,36,Loyal Customers,false
CUST_00625,Sarah Watson,travis94@example.com,Canada,2025-11-27 23:22:45,Email Campaign,3,344.89,114.96,2025-12-11 15:42:52,2026-01-24 08:38:13,36,Loyal Customers,false
CUST_00626,Phillip Dixon,kwalker@example.org,Germany,2025-10-01 01:18:38,Organic Search,1,319.96,319.96,2025-12-18 08:44:22,2025-12-18 08:44:22,73,Active / Recent,false
CUST_00627,Robert Mendoza,shawphillip@example.net,France,2025-10-01 20:10:54,Email Campaign,5,2604.74,520.95,2025-10-08 06:44:23,2026-01-20 12:46:17,40,Loyal Customers,false
CUST_00628,Joyce Martinez,astewart@example.org,India,2025-08-02 06:04:58,Organic Search,3,1059.92,353.31,2025-08-15 12:59:27,2026-01-16 04:52:23,44,Loyal Customers,false
CUST_00629,Jamie Garcia,chloe42@example.net,India,2025-02-28 06:52:07,Email Campaign,3,907.87,302.62,2025-05-02 04:23:16,2025-08-11 19:13:16,202,Lost / Churned,true
CUST_00631,Paul Diaz,lramirez@example.net,Canada,2025-01-25 04:30:11,Referral,3,659.93,219.98,2025-10-04 15:52:26,2026-01-18 15:05:51,42,Loyal Customers,false
CUST_00632,Kenneth Perez,lelinda@example.net,United States,2025-12-07 08:08:00,Paid Ads,1,204.98,204.98,2026-01-13 14:39:38,2026-01-13 14:39:38,47,Active / Recent,false
CUST_00633,James Thomas,thomassmith@example.com,Canada,2025-02-22 05:19:14,Social Media,4,359.91,89.98,2025-07-10 02:52:43,2026-01-10 12:25:16,50,Loyal Customers,false
CUST_00635,Brett Martin,lisawoods@example.net,France,2025-01-26 03:42:22,Paid Ads,4,1134.81,283.7,2025-03-08 19:05:32,2025-07-06 10:21:05,238,Lost / Churned,true
CUST_00637,Gregory Frazier,barbarasantos@example.net,Australia,2025-12-11 19:37:41,Organic Search,6,1839.73,306.62,2025-12-14 20:13:48,2026-02-19 10:32:59,10,Champions,false
CUST_00638,Richard Kelly,champton@example.org,France,2025-04-17 22:49:22,Social Media,2,344.93,172.47,2025-09-28 20:17:16,2026-01-26 10:12:13,34,Active / Recent,false
CUST_00640,Logan Sullivan,millermatthew@example.com,United States,2025-07-13 21:05:54,Organic Search,5,1234.85,246.97,2025-08-04 23:15:37,2025-12-17 11:49:54,74,Active / Recent,false
