customer_id,full_name,email,country,signup_timestamp,acquisition_channel
CUST_00876,Audrey Johnson,seandavis@example.org,France,2026-01-23 19:39:15,Social Media
CUST_00877,Christie Fox,james18@example.com,Australia,2025-07-19 20:55:06,Email Campaign
CUST_00878,Tina Daugherty,ulee@example.net,Germany,2026-01-17 01:21:52,Paid Ads
CUST_00879,Terri Kerr,raymond65@example.com,Canada,2025-10-01 13:02:22,Paid Ads
CUST_00880,Dustin Bell,fsawyer@example.org,Canada,2026-01-15 06:52:33,Referral
CUST_00881,Jill Riddle,zroberts@example.net,France,2025-02-15 14:50:41,Organic Search
CUST_00882,Jessica Mosley,maryharper@example.org,Australia,2025-02-27 17:37:09,Organic Search
CUST_00883,John Dillon,carl96@example.org,Germany,2025-01-05 23:00:11,Paid Ads
CUST_00884,Mark Nelson,angelapage@example.org,United States,2025-06-29 18:13:52,Paid Ads
CUST_00885,Ronnie Roberts,twilliams@example.net,Canada,2025-01-08 02:24:33,Referral
CUST_00886,Justin Ford,moodyeric@example.com,United Kingdom,2025-12-21 04:38:10,Organic Search
CUST_00887,Sandra Kennedy,robert73@example.org,India,2026-01-11 07:34:41,Email Campaign
CUST_00888,Donald Gamble,georgemichael@example.com,United States,2025-01-13 05:15:41,Referral
CUST_00889,Sheena Burton,hmccann@example.com,United States,2025-11-16 11:54:20,Organic Search
CUST_00890,Laura Bruce,bonniethomas@example.com,France,2025-08-02 09:32:18,Social Media
CUST_00891,Brandy Martin,michael50@example.com,France,2025-01-14 07:33:40,Email Campaign
CUST_00892,Mark Jones,katiewhite@example.org,United States,2025-05-20 05:46:34,Organic Search
CUST_00893,Carol Morris,margaret44@example.net,Canada,2025-04-26 15:39:01,Paid Ads
CUST_00894,Heidi Ferguson,madeline02@example.net,Australia,2025-07-16 01:24:58,Social Media
CUST_00895,Richard Jenkins,curtismoore@example.org,Australia,2025-07-27 15:17:39,Email Campaign
CUST_00896,Rebecca Hansen,butlersabrina@example.org,United Kingdom,2025-03-03 09:01:31,Email Campaign
CUST_00897,Tammy Mendoza,hannah27@example.net,France,2025-12-23 12:20:17,Paid Ads
CUST_00898,Tracy Jackson,anthony13@example.org,United Kingdom,2025-06-25 10:17:03,Organic Search
CUST_00899,Brenda Perez,jasonzavala@example.com,United States,2025-01-25 14:38:31,Email Campaign
CUST_00900,Rachel Jones,ctodd@example.org,Germany,2025-10-22 13:59:37,Referral
CUST_00901,Ricky Palmer,harrisonrebekah@example.org,United States,2026-01-05 17:22:41,Organic Search
CUST_00902,Michael Webster,morajamie@example.org,United States,2025-05-14 02:49:17,Email Campaign
CUST_00903,Gregory Davis,stacy55@example.org,India,2025-12-04 00:39:43,Social Media
CUST_00904,Phyllis Austin,garciabelinda@example.org,France,2025-03-16 01:40:24,Organic Search
CUST_00905,Michelle Brandt,rachelmedina@example.net,Canada,2025-06-28 11:09:28,Referral
CUST_00906,Daniel Gordon,lrichardson@example.org,United Kingdom,2026-01-05 07:58:04,Organic Search
CUST_00907,Tyler White,tina63@example.net,India,2025-02-27 17:56:53,Social Media
CUST_00908,Brian Rollins,owensapril@example.com,Canada,2025-01-26 13:20:01,Social Media
CUST_00909,Michele Hawkins,millertristan@example.com,Canada,2025-01-13 03:53:16,Referral
CUST_00910,Kyle Collins,aperez@example.com,Australia,2025-04-22 23:55:31,Email Campaign
CUST_00911,Mrs. Shannon Jacobson,xcrosby@example.org,United Kingdom,2025-03-01 18:13:07,Paid Ads
CUST_00912,Michael Powers,qkim@example.net,France,2025-07-06 18:43:35,Email Campaign
CUST_00913,Charles Morales,figueroapatricia@example.org,Germany,2025-09-15 15:53:32,Paid Ads
CUST_00914,William Morgan,bmartinez@example.net,France,2025-03-02 21:59:53,Social Media
CUST_00915,Dr. Ralph Wheeler DDS,qkelly@example.net,United States,2025-02-11 16:58:26,Email Campaign
CUST_00916,Victoria Dixon,katrinarodriguez@example.com,Australia,2025-06-30 07:28:40,Organic Search
CUST_00917,David Dunlap Jr.,greertyrone@example.org,France,2025-09-22 13:06:32,Referral
CUST_00918,Janet Shelton,kevinhanson@example.org,Australia,2025-11-05 03:04:50,Social Media
CUST_00919,Kelly Vasquez,qharris@example.com,India,2025-01-24 00:15:44,Social Media
CUST_00920,Dennis Cooper PhD,cisnerosanthony@example.com,Germany,2025-12-16 22:51:51,Paid Ads
CUST_00921,Barbara Cole,cramos@example.org,France,2025-10-04 08:48:05,Email Campaign
CUST_00922,Matthew Chan,travistaylor@example.net,Canada,2025-12-02 10:13:45,Referral
CUST_00923,Phillip Carroll,rkeller@example.net,United States,2025-10-23 05:04:08,Referral
CUST_00924,Karen Dickerson,myerstroy@example.com,Australia,2025-08-18 10:16:21,Paid Ads
CUST_00925,Heather Levine,bryan90@example.org,United States,2025-02-27 02:15:50,Social Media
CUST_00926,Hannah Harmon,hubbardcolleen@example.com,Germany,2025-04-30 18:53:13,Paid Ads
CUST_00927,Gregory Howard,brian33@example.org,United Kingdom,2025-10-30 15:04:48,Social Media
CUST_00928,Leslie Lozano,meltondanny@example.org,United States,2025-03-24 18:15:11,Organic Search
CUST_00929,Gabriel Murray,abradley@example.com,Germany,2025-08-28 10:31:18,Social Media
CUST_00930,John Johnson,nicholas65@example.net,United States,2025-07-29 12:48:39,Paid Ads
CUST_00931,John Vazquez,matthewshaw@example.net,Canada,2025-03-09 19:20:18,Email Campaign
CUST_00932,Lucas Cox,oharris@example.org,France,2025-12-15 15:03:09,Referral
CUST_00933,Kimberly Mitchell,evansashley@example.org,United States,2025-11-13 22:29:41,Organic Search
CUST_00934,Tina Robbins,vargasjoshua@example.net,United Kingdom,2025-03-11 14:36:58,Referral
CUST_00935,Karen Clark,pearsonkevin@example.com,France,2025-03-14 06:50:36,Referral
CUST_00936,Joshua Gonzalez,gking@example.com,Australia,2025-09-09 23:49:10,Email Campaign
CUST_00937,Kimberly Ibarra,barbaralewis@example.net,United Kingdom,2025-01-10 14:02:44,Email Campaign
CUST_00938,Debra Little,umichael@example.net,Australia,2025-10-29 05:06:27,Organic Search
CUST_00939,Curtis Ford,edwardjennings@example.com,France,2025-07-08 13:02:54,Referral
CUST_00940,Jennifer Dalton,waltersmeghan@example.com,India,2025-05-12 17:15:17,Email Campaign
CUST_00941,Maria Scott,richardwilson@example.org,Canada,2025-05-12 15:44:29,Social Media
CUST_00942,Robert Collins,bcastro@example.com,United Kingdom,2025-08-22 21:29:37,Email Campaign
CUST_00943,Amanda Moore,anthonyclarke@example.com,United States,2025-04-24 08:25:20,Paid Ads
CUST_00944,Casey Phelps,dcasey@example.org,United Kingdom,2025-12-04 14:57:10,Email Campaign
CUST_00945,Edward Brown,qmosley@example.net,Germany,2025-08-21 19:47:13,Organic Search
CUST_00946,Jennifer Larsen,joelduncan@example.net,United Kingdom,2025-10-08 11:51:22,Paid Ads
CUST_00947,Kelly Calderon,tyler13@example.net,France,2026-01-21 02:25:38,Referral
CUST_00948,Robert Murphy,vshaffer@example.org,Germany,2025-06-01 21:16:59,Organic Search
CUST_00949,Claudia Rodriguez,taragonzales@example.com,United Kingdom,2025-04-16 05:42:28,Organic Search
CUST_00950,Amy Ferguson,stewartrodney@example.net,United Kingdom,2025-11-04 08:13:59,Referral
CUST_00951,Donald Mueller,michaelbaldwin@example.com,Australia,2025-10-23 01:39:43,Social Media
CUST_00952,Walter Obrien,vazquezkristina@example.org,United Kingdom,2025-12-08 22:21:00,Email Campaign
CUST_00953,James Fowler,rebecca18@example.org,United Kingdom,2025-04-16 17:32:38,Social Media
CUST_00954,Jasmine Browning,qpennington@example.com,Germany,2025-06-06 00:08:35,Social Media
CUST_00955,Rodney Young,michelemartin@example.com,Germany,2025-05-18 23:23:55,Social Media
CUST_00956,Sherry Wang,rmccormick@example.org,India,2025-08-15 08:59:14,Email Campaign
CUST_00957,Teresa Ruiz,vhouse@example.net,United Kingdom,2025-07-08 07:06:59,Email Campaign
CUST_00958,Thomas Garcia,hollyhunter@example.com,Australia,2025-08-06 17:10:24,Email Campaign
CUST_00959,Nicholas Kelley,shawn00@example.net,United States,2025-10-11 12:22:58,Referral
CUST_00960,Lorraine Gibbs,aarongonzalez@example.com,France,2025-06-05 04:32:34,Referral
CUST_00961,Bradley Moore,melaniejennings@example.com,India,2025-05-20 18:05:10,Referral
CUST_00962,Shane Anderson,graceserrano@example.com,India,2025-01-21 21:45:09,Email Campaign
CUST_00963,Jason White,kduffy@example.org,Germany,2025-06-12 20:07:45,Social Media
CUST_00964,Alexander Hansen,rebeccamccann@example.org,Australia,2025-02-23 17:12:39,Email Campaign
CUST_00965,Samuel Williams,jburke@example.org,Canada,2026-01-23 19:41:11,Social Media
CUST_00966,Carolyn Bradley,higginsryan@example.com,United Kingdom,2025-07-07 23:36:05,Paid Ads
CUST_00967,Kathleen Walker,jamesatkins@example.com,Australia,2025-11-25 15:40:36,Email Campaign
CUST_00968,Johnny Anderson,carolcarney@example.com,Germany,2025-02-27 10:48:36,Referral
CUST_00969,Chelsey White,anthonycherry@example.org,France,2026-01-08 05:34:56,Email Campaign
CUST_00970,Susan Wood,emiller@example.org,Australia,2026-01-29 11:56:38,Email Campaign
CUST_00971,Valerie Sanders,jennifererickson@example.net,Australia,2025-01-29 13:21:08,Social Media
CUST_00972,Angel Hawkins,cookjimmy@example.com,United States,2025-03-08 00:10:41,Paid Ads
CUST_00973,Teresa Coffey DDS,smithwilliam@example.com,Canada,2025-10-03 17:50:38,Referral
CUST_00974,James Wood,carpenterjorge@example.net,France,2025-02-04 09:45:00,Email Campaign
CUST_00975,Gerald Mcdonald Jr.,hthomas@example.com,Australia,2025-09-15 13:24:37,Email Campaign
CUST_00976,Carl Savage,julie64@example.com,United States,2025-03-24 06:56:58,Organic Search
CUST_00977,Pam Baker,ryan25@example.net,Canada,2025-07-20 23:13:58,Referral
CUST_00978,Pamela Hernandez DVM,jbrown@example.org,Germany,2025-06-21 16:19:48,Social Media
CUST_00979,Andrew Green,fgraham@example.org,Germany,2025-10-31 19:16:09,Referral
CUST_00980,William Hoffman,uvasquez@example.org,Canada,2026-01-24 17:21:30,Social Media
CUST_00981,Brandon Oneill,marybrady@example.com,Germany,2025-01-20 01:52:51,Organic Search
CUST_00982,Mary Lewis,foxashley@example.com,Germany,2025-08-18 11:15:20,Organic Search
CUST_00983,Danielle Jimenez,clayanthony@example.net,Australia,2025-04-01 03:41:21,Paid Ads
CUST_00984,Mrs. Jacqueline Hickman,hooderic@example.org,United Kingdom,2025-09-28 13:19:00,Social Media
CUST_00985,Michael Castillo,brooke05@example.org,Australia,2025-12-20 16:00:55,Paid Ads
CUST_00986,Tiffany Nguyen,jasonwilliams@example.net,United Kingdom,2026-01-11 02:23:35,Email Campaign
CUST_00987,Robert Manning,qdavis@example.org,Germany,2025-03-17 19:49:30,Email Campaign
CUST_00988,Randy Ross,phelpsfrank@example.com,United States,2025-09-05 16:54:12,Social Media
CUST_00989,Paul Valdez,evanslaurie@example.net,Australia,2025-02-04 16:57:08,Organic Search
CUST_00990,Emily Cohen,michaeldavis@example.com,Australia,2025-01-18 13:01:01,Social Media
CUST_00991,Katherine Mcclure,madams@example.com,India,2025-03-26 22:40:05,Paid Ads
CUST_00992,Jay Richardson,ryansimmons@example.org,France,2025-07-09 10:52:00,Paid Ads
CUST_00993,Valerie Rhodes,sarahrose@example.net,United Kingdom,2025-05-05 09:08:45,Referral
CUST_00994,Donna Kim,ievans@example.net,Germany,2025-11-28 04:06:04,Paid Ads
CUST_00995,Sarah Mills,ashley81@example.org,India,2025-11-11 14:37:53,Paid Ads
CUST_00996,Kayla Gutierrez,kguerrero@example.com,India,2025-05-25 18:30:14,Email Campaign
CUST_00997,Kevin Mack,wilsondorothy@example.org,United States,2025-11-04 06:11:24,Referral
CUST_00998,Sarah Williams,tmcdowell@example.com,Germany,2025-06-03 06:23:38,Referral
CUST_00999,Jordan Santiago,matthew23@example.org,Germany,2025-11-30 15:26:43,Organic Search
CUST_01000,William Green,hamiltonandrew@example.com,Canada,2025-06-16 20:05:22,Social Media
